150 4.19501826143  2.41032191  2.45449426  2.40082994  2.50282056  2.41906359  2.38160214 
152 4.33872188837  2.58586778  2.46974641  2.45726436  2.32663919  2.32214333  2.46452398 
153 4.0665820654  2.46511144  2.29045539  2.28344682  2.38245564  2.5681382   2.45994338 
155 4.3489512486  2.57764999  2.47257041  2.48102661  2.32498804  2.3322383   2.4820048  
157 4.22040696516  2.47631627  2.40860386  2.42452472  2.48632527  2.45643894  2.54882127 
158 4.11167274253  2.46818321  2.32718177  2.32339179  2.49868948  2.58247625  2.46647944 
160 4.31017054976  2.44542293  2.49925085  2.52016311  2.41322     2.38360397  2.33377704 
161 4.17171689667  2.44243764  2.40915665  2.37353838  2.4604457   2.45751611  2.55273423 
163 4.39189521164  2.5927628   2.5197599   2.49341826  2.39315114  2.32783474  2.41041326 
165 4.41423195878  2.5492476   2.51748818  2.57857204  2.58253757  2.47675096  2.53460748 
166 4.19053799894  2.35486406  2.36487553  2.53428248  2.60401696  2.47774212  2.50904388 
168 4.13435297035  2.47629555  2.33004042  2.35196652  2.52177247  2.57569515  2.47043369 
169 4.2739667281  2.45378745  2.40844672  2.53872076  2.59806273  2.58408016  2.49754817 
171 4.34532692732  2.53957535  2.55281012  2.43219728  2.43425717  2.45774187  2.49799214 
173 4.36433789159  2.51300635  2.54807924  2.49790643  2.43305285  2.34771185  2.36627603 
174 4.25313672197  2.48386518  2.46488676  2.41741991  2.53464382  2.45543752  2.40918657 
176 4.46463482297  2.53995805  2.59930169  2.59330059  2.51801858  2.48610129  2.43639277 
177 4.37376661149  2.50872952  2.46945751  2.59574462  2.46552914  2.46389947  2.47020194 
179 4.88752979183  2.9021061   2.77159226  2.7899828   2.67809813  2.64902028  2.72089039 
181 5.14797949091  3.03751733  2.95101612  2.92689001  2.93517531  3.00386499  3.0648465  
182 5.1891017471  2.98785659  3.05935044  2.9393647   3.00016397  2.96046288  2.88007496 
184 5.15071932884  2.87416583  2.90991633  3.13072951  3.17960745  3.04848673  3.00958604 
185 4.67920744444  2.76836235  2.66266946  2.67232923  2.80609687  2.75979502  2.69878201 
187 5.5291991355  3.31911275  3.14960773  3.10411095  3.28001608  3.47496202  3.37010503 
189 5.21360368907  3.05752092  3.02236674  2.9493268   3.16701184  3.13535758  3.05367274 
190 6.32670820963  3.65652766  3.65590095  3.64574142  3.58950618  3.73507889  3.69187747 
192 6.76733875703  3.84062912  3.91734181  3.96243295  3.94928765  3.99296332  3.83869593 
193 7.61563036014  4.40736008  4.36846456  4.41469367  4.29700696  4.26823761  4.41744258 
195 6.54998753676  3.90347444  3.73340329  3.70498635  3.66406592  3.79833054  3.80891993 
197 7.75207387247  4.49894358  4.53213146  4.39476284  4.30394873  4.21905551  4.36000669 
198 6.87002113324  4.08718029  3.98130047  3.82640748  3.76689404  3.9348894   4.03145056 
200 6.92509125766  4.02887371  3.99558297  3.96993479  3.91702602  3.96062154  4.0884758  
201 6.88411654737  4.03105782  3.94462998  3.9473444   4.09924838  4.19469361  4.03453413 
203 6.97477387153  4.06186291  3.99567793  4.02284701  4.09352533  4.08994651  4.05297274 
204 7.02649652332  4.19022109  4.0429499   3.93297047  4.0243865   4.15341944  4.10260026 
206 7.07905072672  4.19809746  4.05369471  4.0070558   3.88626207  3.900358    3.99253866 
208 7.00656985334  4.16680664  4.0429625   3.92226946  3.84462172  4.0230113   4.12939841 
209 7.27815617452  4.29465391  4.12442429  4.18528725  3.91083611  3.81526364  3.97485855 
211 6.86157495617  4.01693528  3.95346256  3.91351193  4.10046402  4.03490158  3.997397   
213 6.87573036233  3.96942993  3.94699637  3.99255729  4.07189534  4.12730095  4.13506056 
214 7.17677515018  4.24033915  4.10971216  4.07871198  4.0186331   4.0064549   4.00633723 
216 7.32406316095  4.19153629  4.27387846  4.2198208   4.31008575  4.11659158  4.109417   
217 7.40264955447  4.37969997  4.26855239  4.17096021  4.03149192  4.09564455  4.26504666 
219 7.33424961287  4.20165102  4.23061675  4.27074092  4.28227745  4.30255111  4.15879585 
220 7.54729376803  4.31673261  4.37655739  4.37872221  4.2236736   4.21497314  4.2553343  
222 7.47235040438  4.33398546  4.27469132  4.33354414  4.29405861  4.30749677  4.24403778 
224 7.43975353213  4.33383492  4.30876819  4.24291458  4.27464064  4.42091227  4.36561801 
225 7.44401311674  4.3337865   4.2677823   4.29158014  4.36912294  4.36226629  4.29944973 
227 7.56307802286  4.32756087  4.37400141  4.39778101  4.39690151  4.24065278  4.27761179 
228 7.51998387118  4.40718617  4.35682903  4.25968406  4.28536784  4.30962383  4.52855225 
230 7.3737740203  4.36426161  4.25300451  4.15183291  4.28555193  4.43118592  4.48470905 
232 7.49330697939  4.36652288  4.33550944  4.27627002  4.25567207  4.29161656  4.49440341 
233 7.44804279809  4.2400023   4.29660153  4.36290469  4.38999004  4.43365269  4.27449988 
235 7.512584104  4.31464498  4.26143403  4.43429122  4.42957635  4.32559456  4.3520095  
236 7.41037839473  4.19880922  4.24465765  4.38937245  4.45318733  4.30328956  4.24165067 
238 7.71538960488  4.34104149  4.58712203  4.4318063   4.45883335  4.19996376  4.10364857 
240 7.74015765557  4.43543754  4.54163553  4.42837228  4.41347717  4.16211212  4.13331288 
241 7.56288266213  4.32880321  4.41813743  4.35186381  4.44005568  4.33964809  4.21380337 
243 7.69583024531  4.40759632  4.50131457  4.42007522  4.28688671  4.30185348  4.33362063 
244 7.72131545328  4.51506737  4.47976221  4.37774023  4.44013456  4.55305336  4.66496332 
246 7.71599842749  4.59886608  4.48491888  4.27464211  4.32590551  4.632513    4.61170187 
248 7.84488844551  4.56497029  4.52566598  4.49685095  4.50512077  4.69841375  4.62450399 
249 7.90563070593  4.35465162  4.54605083  4.78219907  4.71951127  4.66398231  4.46639148 
251 7.707968943  4.40163262  4.39756809  4.54970443  4.52490856  4.50169881  4.51778718 
252 7.48282907216  4.14576704  4.31451404  4.49336346  4.46039498  4.40581202  4.240671   
254 7.61771312198  4.34027095  4.45736192  4.39585327  4.26598602  4.21711856  4.28297202 
256 7.49590125428  4.23664403  4.39655899  4.34852297  4.48526585  4.20491312  4.20707418 
257 7.57660068003  4.42181447  4.40134764  4.29890376  4.22479077  4.24002969  4.2754299  
259 7.41889220284  4.11022284  4.29716008  4.43626476  4.4809991   4.38837627  4.20937289 
260 1.08235628349  0.62667001  0.62336236  0.62465927  0.62413393  0.62490812  0.62244716 
