53 10.057093416  6.05268219  5.57654324  5.78034011  5.60769307  5.56537726  5.93686133 
54 10.3202554667  5.96687438  5.80120073  6.10329035  5.97766925  6.02993622  5.9783899  
56 9.68755583518  5.68152533  5.57303811  5.52360881  5.5937791   5.55022641  5.73514583 
58 9.68840561092  5.72177776  5.65114646  5.40287019  5.72729623  5.88827853  5.65034548 
59 9.8185174623  5.64299452  5.80036118  5.56018959  5.835907    5.72428324  5.55317195 
61 9.77384415087  5.68880512  5.63645665  5.60320285  5.32044909  5.52829524  5.68403492 
62 10.312304355  5.82882673  5.97705361  6.0533652   6.07640369  6.22661955  6.12577571 
64 10.5870777643  6.34120264  5.97834038  6.01122374  6.07510748  6.0312231   6.24033708 
66 10.7880297359  6.07128567  6.4067977   6.20274287  6.15233668  6.47867659  6.27176922 
67 10.9802511838  6.43706136  6.31922591  6.26079395  6.23595936  6.36004695  6.41578505 
69 10.8421578723  6.20251668  6.48011874  6.0900932   6.07942293  6.14403996  6.1344602  
71 10.371831049  6.077078    6.04641514  5.83822458  6.01298363  5.99455684  6.06468716 
72 10.2666325205  6.15165678  5.83610029  5.78798718  6.12234102  6.10912685  5.93046078 
74 10.3922704065  6.01147344  6.05679331  5.93099705  5.90661952  5.88468253  6.0769303  
75 10.3513037676  5.94495394  6.05545396  5.92777274  5.80579782  5.97887779  6.19574053 
77 10.1851746691  5.76869783  5.89865366  5.97208451  5.98241589  5.85356076  5.81059312 
79 10.0448268631  5.76103444  5.94572048  5.68835977  5.88139341  5.94705018  5.64664778 
80 9.82715540242  5.60020289  5.67394515  5.74604711  5.59811957  5.82864405  5.97448334 
82 9.77149969028  5.51853192  5.75059019  5.65320476  5.54961234  5.84944436  5.60526218 
83 9.32601888543  5.48893744  5.276617    5.38549043  5.51328939  5.52597011  5.52952114 
85 9.4531864352  5.48285785  5.36188583  5.52731254  5.43163789  5.30789161  5.35071778 
87 9.414496926  5.32862122  5.53735425  5.43840567  5.42341127  5.54381266  5.35461979 
88 10.2661101279  5.75915605  5.98078445  6.0378271   5.89947896  5.7818352   5.9096324  
90 10.2632245929  6.03562031  5.71042484  6.02462569  6.00356163  5.74581289  5.99126416 
91 10.4175181816  6.08692665  5.94351908  6.01236974  5.97122326  5.74963793  6.17387966 
93 10.6097761945  6.09977622  6.1043497   6.17227638  6.00474819  5.91286382  6.09995925 
95 10.8449066273  6.55043647  6.00701527  6.21446292  6.11830693  5.87767939  6.17234175 
96 10.9139777563  6.35307865  6.31330257  6.23662671  6.33704588  6.02099264  6.04390246 
98 10.4278466536  5.99951697  5.97485738  6.08661328  6.33549159  6.08687912  6.07832628 
100 10.4386442274  5.82025797  6.04260916  6.21101965  5.80091581  6.07394046  6.06715721 
101 10.2749490749  6.06118576  5.9140077   5.81903073  5.90623341  6.15238722  6.15360118 
103 10.3505443306  5.93437115  6.13423136  5.85561377  5.99409054  6.01368011  5.83087733 
104 10.4075440325  6.04900739  6.10183009  5.87317222  5.78375518  6.12658183  6.06404751 
106 10.4297010977  5.95442997  6.12752971  5.98137178  5.81749249  6.04494107  6.03005271 
108 10.3938484312  6.16308085  5.83241556  6.00262013  6.43932004  6.17985984  6.21775654 
109 10.393672099  6.11290198  6.00696106  5.88024387  5.97706333  5.94238107  6.10993952 
111 11.1351083444  6.35464308  6.57754869  6.3517716   6.55492936  6.4019623   6.32888404 
112 10.9550563449  6.39543822  6.24768649  6.33072216  6.3448646   6.39690857  6.4637017  
114 10.7973591966  6.36372388  6.23591921  6.09912253  6.24793824  6.30449593  6.36832108 
116 10.9641823346  6.27071743  6.28871208  6.42989095  6.24417489  6.40070041  6.26902197 
117 10.6233754037  6.11879335  6.14887028  6.13252535  6.30825459  6.18175603  6.12223169 
119 10.5654570342  6.01802556  6.06618202  6.21399118  5.97108391  6.06353331  6.20190114 
120 10.5892470085  5.88549192  6.22615778  6.22319021  6.15218985  6.12044389  6.06669903 
122 10.3137918062  5.76390187  5.99036849  6.10468853  5.86923622  5.97372916  5.98182444 
124 10.2504584976  5.79678015  5.90322041  6.05154758  5.78432721  6.00033095  6.07777915 
125 10.0145275583  5.81088514  5.74896419  5.78565354  5.91879429  5.75654059  5.71365918 
127 9.33861907394  5.36791297  5.34326625  5.46304149  5.45541747  5.35591629  5.38277377 
129 1.08200059189  0.6241202   0.62086315  0.62906931  0.62464901  0.62839464  0.62644599 
130 1.09075833203  0.63025518  0.63160151  0.62738479  0.62929032  0.63290711  0.62944879 
132 1.07378863523  0.62294623  0.61960291  0.6172943   0.62341224  0.62191099  0.62791038 
133 1.07046719997  0.6198173   0.61409117  0.62017625  0.6187421   0.61721536  0.62287523 
135 1.07448160821  0.62212911  0.61529254  0.62360339  0.62195367  0.62290729  0.61761876 
137 2.32741659375  1.35415549  1.36355151  1.3129578   1.31663942  1.37144242  1.39363801 
138 4.73642540414  2.80593602  2.68245935  2.71382765  2.88192694  2.95641828  2.87331309 
140 4.65299536274  2.75310971  2.65902277  2.64581759  2.72317637  2.71731851  2.70538342 
141 5.31104445416  3.06568642  3.06502575  3.0682857   3.09107989  3.22965283  3.19423563 
143 5.0369830189  2.83851583  2.80740658  3.07123658  3.09961992  2.98400847  2.93789599 
145 5.33124832539  2.99949117  3.00182186  3.22712363  3.2924313   3.12254203  3.13809453 
146 5.37760482394  2.99774492  3.12278114  3.19067343  3.05643299  3.12405505  3.15810702 
148 5.01325591569  2.95787195  2.95031901  2.77116333  2.79950843  3.03874631  3.06767736 
149 4.74030582278  2.77801856  2.75006901  2.68146091  2.59023961  2.43345492  2.59480716 
151 4.85204121673  2.7544729   2.82064398  2.82827696  2.84719212  2.73421543  2.69868875 
153 4.87289961642  2.71075568  2.83928828  2.88710866  2.75965249  2.98163227  2.84205054 
154 5.32630510108  3.12328208  3.05303447  3.0485432   2.9210503   3.00270698  3.25455054 
156 5.53293356123  3.00271333  3.27345808  3.29871773  3.1697876   3.17089795  3.01038773 
158 5.97813581397  3.55096258  3.4535564   3.34689718  3.25678865  3.19151571  3.36133878 
159 5.62663449175  3.13637798  3.21552896  3.38858707  3.40570788  3.31591878  3.23057889 
161 5.68528143719  3.21379023  3.39378632  3.23669458  3.1901655   3.07764222  3.02419308 
162 5.32399710214  3.15958512  3.11102548  2.94677578  2.96243507  3.24116322  3.31234716 
164 5.69651285463  3.388909    3.25107587  3.2242922   3.13149051  3.08114382  3.24388728 
166 6.31127710177  3.70757609  3.705787    3.51471776  3.43836847  3.39243852  3.59207491 
167 6.5923310961  3.87957594  3.69914273  3.83719466  3.73134272  3.58647381  3.85098524 
169 6.48102000101  3.75005456  3.77749295  3.69746644  3.60786945  3.65712939  3.76086513 
170 5.67999052901  3.27128224  3.33622599  3.22964411  3.24418872  3.42539274  3.63319431 
172 6.35941735882  3.78351527  3.64950622  3.57886933  3.65147508  3.52640791  3.5295912  
174 6.52979586938  3.8230613   3.79941365  3.68604019  3.65993023  3.73595425  3.60697386 
175 6.63831940638  3.89081511  3.7970964   3.80931769  3.98420594  3.84522337  3.76739945 
177 6.71839980635  3.89376304  3.8210312   3.92112559  3.87050843  3.90345403  3.75192924 
178 6.725311018  3.95409253  3.80826309  3.88485428  3.91148971  3.68569449  3.84728164 
180 6.61687896097  3.78550032  3.83813218  3.83690186  3.83193103  3.87004983  3.86828561 
182 6.69879691909  3.88519193  3.85714739  3.86025619  3.86558544  3.89971649  3.7093428  
183 6.60277595494  3.83579891  3.82779308  3.77243916  3.83342674  3.70784455  3.89616697 
185 6.50562060734  3.80169204  3.75788575  3.70790127  3.92569109  3.85192958  3.75792151 
186 6.56825521963  3.87704165  3.81920336  3.67752775  3.8123075   3.76015394  3.76480131 
188 6.46771296126  3.84558133  3.60593658  3.74700368  3.8457321   3.7556381   3.75453045 
190 3.97098768972  2.24440048  2.29620074  2.33642288  2.34045265  2.25755989  2.23173452 
191 1.07595116683  0.62117507  0.62141004  0.62101692  0.62255164  0.61907036  0.62023989 
193 1.07783856818  0.62000922  0.62171814  0.62513286  0.62140784  0.61846758  0.61792159 
195 1.07305884095  0.6255391   0.61396399  0.619035    0.61307596  0.6171282   0.62233613 
196 1.07862432056  0.62286102  0.62078889  0.62457644  0.62833211  0.62832784  0.62730296 
198 1.07919916219  0.62279558  0.62249595  0.62393533  0.62614158  0.6183494   0.61814235 
199 1.07919616709  0.62492888  0.61879498  0.62547665  0.62216279  0.62386295  0.62102825 
201 1.07391434609  0.61919618  0.61992513  0.62095165  0.62148026  0.61683935  0.62008568 
203 1.08240041446  0.62447565  0.62384271  0.62645119  0.62411395  0.62615862  0.62542123 
204 1.0816148003  0.6241408   0.62965005  0.61958022  0.62219946  0.62804013  0.62676486 
206 1.08469288411  0.62323799  0.62532527  0.63015979  0.62474208  0.62335003  0.62268734 
207 1.08654774122  0.62832542  0.62733827  0.62629055  0.6267492   0.62748916  0.62932016 
209 1.08298747804  0.62831894  0.62391059  0.62354853  0.62636736  0.62620804  0.62959422 
211 1.07839493892  0.61913257  0.62408435  0.62460326  0.62509865  0.62501939  0.62630337 
212 1.07949245143  0.62206679  0.62213424  0.62552846  0.62938213  0.6215207   0.62615349 
214 1.08321059144  0.62748623  0.62197006  0.62670524  0.62569095  0.62667151  0.62484926 
215 1.07953353751  0.62583034  0.62341438  0.620551    0.62260927  0.62241203  0.62258813 
217 1.07828427524  0.62332329  0.62030578  0.62400785  0.62355529  0.62782056  0.62796635 
219 1.07876447268  0.61860672  0.62577275  0.62407289  0.61999242  0.62372797  0.62743363 
220 1.08202113368  0.62357503  0.62464494  0.62589345  0.62644206  0.62534833  0.62406293 
222 1.08036779329  0.61987522  0.62439727  0.62695879  0.62237688  0.6271493   0.6236216  
223 1.07325011353  0.62599045  0.61316641  0.6197005   0.62155607  0.62287767  0.62516385 
225 1.07898694737  0.61982136  0.62412632  0.62490052  0.6192433   0.62439145  0.61738041 
227 1.07708203264  0.62155693  0.62423329  0.61976244  0.6251623   0.62163235  0.62683912 
228 1.07968745134  0.62504864  0.62143406  0.62358552  0.62684382  0.62508854  0.62921365 
230 1.08308535706  0.62803016  0.62231544  0.62560011  0.62624901  0.62464881  0.62187471 
231 1.08033579987  0.62081482  0.62390541  0.62646343  0.62172294  0.62607848  0.62603265 
233 1.07978270343  0.6218334   0.6213708   0.62701853  0.62185924  0.62356533  0.62335691 
235 1.08329933045  0.62372423  0.62390466  0.62868792  0.62229813  0.62646669  0.62127196 
236 1.07505671455  0.61781169  0.62407264  0.6201524   0.62381777  0.62012963  0.62271683 
238 1.07338491933  0.62017014  0.61948111  0.61950572  0.62652254  0.62552838  0.6229076  
240 1.07667184585  0.61978618  0.6230553   0.62200438  0.61920471  0.61585454  0.62388351 
241 1.07490081722  0.61664858  0.62161868  0.6234954   0.62371025  0.62033609  0.62266411 
243 1.0761251195  0.61955767  0.62260812  0.62173361  0.6224322   0.62858811  0.62694513 
244 1.08450288782  0.62564944  0.6275623   0.62519985  0.62186118  0.62200126  0.62328896 
246 1.07652095086  0.61967176  0.6231353   0.62177702  0.62084513  0.62511511  0.62198044 
247 1.07894510028  0.62232653  0.62291643  0.62354417  0.62131131  0.62093054  0.62025506 
249 1.08108379726  0.62821013  0.6220026   0.62225957  0.62375505  0.62658197  0.62634425 
251 1.08118648843  0.62053343  0.62721247  0.62490559  0.62445178  0.61965996  0.62212359 
252 1.07624672325  0.62251801  0.62222908  0.61936201  0.62084549  0.62230711  0.62044326 
254 1.07545267548  0.62153061  0.61943942  0.621766    0.62594634  0.62010972  0.62316579 
256 1.08345993563  0.62765975  0.62187276  0.62705896  0.62593073  0.62193058  0.62627704 
257 1.08240304957  0.62518033  0.62341851  0.62617512  0.61934695  0.6293278   0.62390525 
259 1.08220485087  0.62601604  0.61971682  0.6286671   0.62514618  0.62543512  0.62366152 
260 1.07659883261  0.62210607  0.62046473  0.6221516   0.62049925  0.6158208   0.62115528 
262 1.07643913667  0.62143014  0.62141397  0.62160314  0.62187125  0.61808643  0.6229226  
264 1.08058011036  0.62312385  0.62273018  0.62576126  0.62473349  0.62293501  0.62003097 
265 1.07779886989  0.62345507  0.61990076  0.62343984  0.62305139  0.62550406  0.61875436 
267 1.08071581995  0.62099999  0.62392102  0.62691966  0.62534234  0.62111607  0.62165966 
268 1.07524477648  0.62027551  0.62334145  0.61875282  0.62211308  0.62084515  0.62008826 
270 1.07720394039  0.62289084  0.61922803  0.62364411  0.62424718  0.61948273  0.62030683 
272 1.08377222965  0.62104683  0.63047805  0.62558813  0.62120686  0.61641571  0.62980118 
273 1.08247024623  0.62730231  0.6257375   0.621841    0.62434167  0.62482269  0.62482941 
275 1.08082809986  0.62627876  0.62331107  0.6224529   0.62656535  0.62372003  0.63142873 
276 1.08079333773  0.62798485  0.62376238  0.62021751  0.62670155  0.62192595  0.62546712 
278 1.08145647047  0.62233289  0.62625228  0.6245462   0.62717345  0.62768974  0.62477801 
280 1.07559030889  0.62232334  0.6214324   0.61921721  0.62497906  0.6215578   0.62321826 
281 1.0820587117  0.62589603  0.62326697  0.62501479  0.61813928  0.62983328  0.62158605 
283 1.08078142827  0.62389176  0.62184179  0.62622707  0.6278586   0.62770083  0.62414294 
284 1.07687508951  0.61995533  0.62367215  0.6215693   0.62439287  0.62369978  0.62848059 
286 1.08257884601  0.62594229  0.62576559  0.62337038  0.6243092   0.62314709  0.62497872 
288 1.08237757827  0.63060401  0.62319321  0.62089454  0.62440575  0.62524822  0.62710176 
289 1.08393252608  0.62533947  0.62720646  0.62487784  0.62572229  0.61738358  0.62608711 
291 1.07903306367  0.625284    0.6226895   0.62095899  0.6249791   0.62956211  0.62667315 
293 1.08181189622  0.62451647  0.62488322  0.62435336  0.62858804  0.62430676  0.62328668 
294 1.08084014647  0.62442531  0.6234964   0.62414797  0.6217275   0.62054784  0.62803326 
296 1.08151375598  0.62431747  0.62190629  0.6270026   0.62295831  0.62503912  0.63132696 
297 1.07947162979  0.62768982  0.61949707  0.62248524  0.62959127  0.6268827   0.62569423 
299 1.08463328697  0.62939406  0.62573099  0.62350077  0.62679229  0.62530797  0.62657911 
301 1.08123594502  0.62468198  0.62179129  0.62627405  0.62329756  0.62335025  0.62637616 
302 1.08344049006  0.62959121  0.62412146  0.62284076  0.62162042  0.62435664  0.62270211 
304 1.0773036205  0.61790339  0.62296145  0.62505802  0.62510629  0.62438573  0.62934483 
305 1.08263256087  0.62736948  0.62396438  0.62383432  0.62251741  0.6227327   0.62554793 
307 1.08266613802  0.62255542  0.62404003  0.62862132  0.6270197   0.6233242   0.62531525 
309 1.08246133571  0.61973899  0.62857177  0.62653304  0.62711013  0.62700426  0.62634782 
310 1.08582526282  0.62139123  0.63117223  0.62810115  0.62873818  0.62324438  0.62248084 
312 1.08414553266  0.62413602  0.62437293  0.62927277  0.6249403   0.62047678  0.62528511 
313 1.07391857087  0.62178328  0.61957322  0.618721    0.62302395  0.61963895  0.62915497 
315 1.07579169209  0.61805438  0.62432189  0.62093375  0.62438594  0.62142121  0.62261607 
317 1.07985812489  0.62181817  0.62231417  0.62622744  0.62183282  0.61952567  0.6205648  
318 1.07879078609  0.6226776   0.6202346   0.62559669  0.6230246   0.62826211  0.62001419 
320 1.07764427748  0.62077418  0.62454492  0.62120871  0.62224702  0.62452911  0.61909217 
321 1.07505927364  0.62113129  0.62083995  0.62008557  0.62350585  0.62926591  0.62507554 
323 1.08419659868  0.62070378  0.62953811  0.62760724  0.62517437  0.61957409  0.6305784  
325 1.07926339609  0.62340871  0.62510111  0.62082177  0.62012903  0.61830314  0.62074832 
326 1.08000396263  0.62433568  0.6222122   0.62407171  0.62210243  0.61958714  0.62487848 
